,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts,FavStreak,UnfavStreak
934,SP1,04/03/07,Santander,Osasuna,1,0,0.45454545454545453,0.3125,0.3076923076923077,607/,Santander607/,Osasuna607/,SP1607/,0.0747377622377623,0.422936152907686,0.29076860512403413,0.28629524196827977,Santander,Osasuna,3,0,0,0
935,SP1,04/03/07,Zaragoza,Sociedad,3,2,0.6535947712418301,0.2777777777777778,0.15384615384615385,607/,Zaragoza607/,Sociedad607/,SP1607/,0.08521870286576183,0.602270094973361,0.2559647903636785,0.14176511466296038,Zaragoza,Sociedad,3,0,0,0
936,SP1,10/03/07,Barcelona,Real Madrid,3,3,0.5813953488372093,0.2857142857142857,0.21052631578947367,607/,Barcelona607/,Real Madrid607/,SP1607/,0.0776359503409687,0.5395099789063768,0.26513061820541944,0.19535940288820378,Barcelona,Real Madrid,1,1,0,0
937,SP1,10/03/07,Levante,Villarreal,0,2,0.4166666666666667,0.3125,0.3484320557491289,607/,Levante607/,Villarreal607/,SP1607/,0.07759872241579568,0.3866621758167733,0.28999663186257996,0.3233411923206466,Levante,Villarreal,0,3,0,0
938,SP1,11/03/07,Ath Madrid,La Coruna,2,0,0.5263157894736842,0.3076923076923077,0.25,607/,Ath Madrid607/,La Coruna607/,SP1607/,0.084008097165992,0.4855275443510737,0.2838468720821662,0.23062558356676002,Ath Madrid,La Coruna,3,0,0,0
939,SP1,11/03/07,Betis,Zaragoza,1,1,0.4166666666666667,0.3125,0.3484320557491289,607/,Betis607/,Zaragoza607/,SP1607/,0.07759872241579568,0.3866621758167733,0.28999663186257996,0.3233411923206466,Betis,Zaragoza,1,1,1,1
940,SP1,11/03/07,Celta,Ath Bilbao,1,1,0.46511627906976744,0.3125,0.30303030303030304,607/,Celta607/,Ath Bilbao607/,SP1607/,0.08064658210007036,0.4304055431016915,0.289178724271449,0.28041573262685965,Celta,Ath Bilbao,1,1,0,0
941,SP1,11/03/07,Getafe,Recreativo,1,1,0.5,0.3125,0.26666666666666666,607/,Getafe607/,Recreativo607/,SP1607/,0.07916666666666661,0.46332046332046334,0.2895752895752896,0.2471042471042471,Getafe,Recreativo,1,1,0,1
942,SP1,11/03/07,Gimnastic,Sevilla,1,0,0.16666666666666666,0.2631578947368421,0.6535947712418301,607/,Gimnastic607/,Sevilla607/,SP1607/,0.08341933264533896,0.15383394189553895,0.24289569772979833,0.6032703603746626,Sevilla,Gimnastic,3,0,1,1
943,SP1,11/03/07,Osasuna,Valencia,1,1,0.3125,0.3225806451612903,0.4444444444444444,607/,Osasuna607/,Valencia607/,SP1607/,0.07952508960573468,0.28947914505084044,0.2988171819879643,0.41170367296119526,Valencia,Osasuna,1,1,1,0
944,SP1,11/03/07,Santander,Espanol,1,1,0.45454545454545453,0.3125,0.3076923076923077,607/,Santander607/,Espanol607/,SP1607/,0.0747377622377623,0.422936152907686,0.29076860512403413,0.28629524196827977,Santander,Espanol,1,1,1,0
945,SP1,11/03/07,Sociedad,Mallorca,3,1,0.4347826086956522,0.3125,0.3333333333333333,607/,Sociedad607/,Mallorca607/,SP1607/,0.08061594202898559,0.4023470243084661,0.28918692372170995,0.3084660519698239,Sociedad,Mallorca,3,0,0,1
946,SP1,17/03/07,Ath Bilbao,Osasuna,0,3,0.4444444444444444,0.3125,0.3225806451612903,607/,Ath Bilbao607/,Osasuna607/,SP1607/,0.07952508960573468,0.41170367296119526,0.28947914505084044,0.2988171819879643,Ath Bilbao,Osasuna,0,3,0,0
947,SP1,17/03/07,Mallorca,Betis,2,0,0.4347826086956522,0.3225806451612903,0.3225806451612903,607/,Mallorca607/,Betis607/,SP1607/,0.07994389901823284,0.4025974025974026,0.2987012987012987,0.2987012987012987,Mallorca,Betis,3,0,0,0
948,SP1,17/03/07,Recreativo,Barcelona,0,4,0.18181818181818182,0.2777777777777778,0.6211180124223602,607/,Recreativo607/,Barcelona607/,SP1607/,0.08071397201831987,0.16823894807117354,0.2570317262198485,0.574729325708978,Barcelona,Recreativo,0,3,0,0
949,SP1,17/03/07,Valencia,Santander,0,2,0.6535947712418301,0.2777777777777778,0.15384615384615385,607/,Valencia607/,Santander607/,SP1607/,0.08521870286576183,0.602270094973361,0.2559647903636785,0.14176511466296038,Valencia,Santander,0,3,0,0
950,SP1,18/03/07,Espanol,Levante,1,1,0.5464480874316939,0.3076923076923077,0.2222222222222222,607/,Espanol607/,Levante607/,SP1607/,0.07636261734622396,0.5076802915907315,0.28586305649570426,0.20645665191356416,Espanol,Levante,1,1,0,0
951,SP1,18/03/07,La Coruna,Getafe,1,0,0.4347826086956522,0.3225806451612903,0.3225806451612903,607/,La Coruna607/,Getafe607/,SP1607/,0.07994389901823284,0.4025974025974026,0.2987012987012987,0.2987012987012987,La Coruna,Getafe,3,0,0,0
952,SP1,18/03/07,Real Madrid,Gimnastic,2,0,0.7692307692307692,0.21052631578947367,0.1,607/,Real Madrid607/,Gimnastic607/,SP1607/,0.07975708502024292,0.712410948631421,0.19497562804649418,0.09261342332208475,Real Madrid,Gimnastic,3,0,0,2
953,SP1,18/03/07,Sevilla,Celta,2,0,0.7142857142857143,0.23094688221709006,0.13333333333333333,607/,Sevilla607/,Celta607/,SP1607/,0.07856592983613764,0.6622550319146767,0.21412402879458367,0.12362093929073965,Sevilla,Celta,3,0,0,0
954,SP1,18/03/07,Villarreal,Sociedad,1,1,0.5813953488372093,0.2857142857142857,0.21052631578947367,607/,Villarreal607/,Sociedad607/,SP1607/,0.0776359503409687,0.5395099789063768,0.26513061820541944,0.19535940288820378,Villarreal,Sociedad,1,1,1,1
955,SP1,18/03/07,Zaragoza,Ath Madrid,1,0,0.4444444444444444,0.3125,0.3225806451612903,607/,Zaragoza607/,Ath Madrid607/,SP1607/,0.07952508960573468,0.41170367296119526,0.28947914505084044,0.2988171819879643,Zaragoza,Ath Madrid,3,0,0,1
956,SP1,31/03/07,Barcelona,La Coruna,2,1,0.7518796992481203,0.2222222222222222,0.10526315789473684,607/,Barcelona607/,La Coruna607/,SP1607/,0.0793650793650793,0.6965944272445821,0.20588235294117646,0.09752321981424149,Barcelona,La Coruna,3,0,1,1
957,SP1,31/03/07,Betis,Villarreal,3,3,0.45454545454545453,0.3225806451612903,0.29411764705882354,607/,Betis607/,Villarreal607/,SP1607/,0.07124374676556844,0.4243156199677939,0.30112721417069244,0.2745571658615137,Betis,Villarreal,1,1,0,0
958,SP1,31/03/07,Sociedad,Levante,1,0,0.47619047619047616,0.3076923076923077,0.29411764705882354,607/,Sociedad607/,Levante607/,SP1607/,0.07800043094160736,0.44173495902458526,0.28542874275434743,0.27283629822106736,Sociedad,Levante,3,0,0,0
959,SP1,31/03/07,Valencia,Espanol,3,2,0.5813953488372093,0.29411764705882354,0.2,607/,Valencia607/,Espanol607/,SP1607/,0.07551299589603278,0.5405749173238362,0.2734673111167642,0.18595777155939966,Valencia,Espanol,3,0,0,0
960,SP1,01/04/07,Ath Madrid,Mallorca,1,1,0.6024096385542169,0.29411764705882354,0.18181818181818182,607/,Ath Madrid607/,Mallorca607/,SP1607/,0.07834546743122228,0.558642528529605,0.2727489992232778,0.16860847224711717,Ath Madrid,Mallorca,1,1,0,1
961,SP1,01/04/07,Celta,Real Madrid,1,2,0.2631578947368421,0.29411764705882354,0.5263157894736842,607/,Celta607/,Real Madrid607/,SP1607/,0.08359133126934992,0.24285714285714283,0.2714285714285714,0.48571428571428565,Real Madrid,Celta,0,3,1,0
962,SP1,01/04/07,Getafe,Zaragoza,2,2,0.4166666666666667,0.3125,0.3484320557491289,607/,Getafe607/,Zaragoza607/,SP1607/,0.07759872241579568,0.3866621758167733,0.28999663186257996,0.3233411923206466,Getafe,Zaragoza,1,1,0,1
963,SP1,01/04/07,Gimnastic,Recreativo,1,1,0.3846153846153846,0.3125,0.3846153846153846,607/,Gimnastic607/,Recreativo607/,SP1607/,0.08173076923076916,0.35555555555555557,0.2888888888888889,0.35555555555555557,Gimnastic,Recreativo,1,1,0,0
964,SP1,01/04/07,Osasuna,Sevilla,0,0,0.3125,0.3076923076923077,0.45454545454545453,607/,Osasuna607/,Sevilla607/,SP1607/,0.0747377622377623,0.29076860512403413,0.28629524196827977,0.422936152907686,Sevilla,Osasuna,1,1,1,1
965,SP1,01/04/07,Santander,Ath Bilbao,5,4,0.5,0.3076923076923077,0.26666666666666666,607/,Santander607/,Ath Bilbao607/,SP1607/,0.07435897435897432,0.46539379474940334,0.2863961813842482,0.24821002386634847,Santander,Ath Bilbao,3,0,1,0
966,SP1,07/04/07,Ath Bilbao,Valencia,1,0,0.3076923076923077,0.3125,0.45454545454545453,607/,Ath Bilbao607/,Valencia607/,SP1607/,0.0747377622377623,0.28629524196827977,0.29076860512403413,0.422936152907686,Valencia,Ath Bilbao,3,0,1,0
967,SP1,07/04/07,Zaragoza,Barcelona,1,0,0.2777777777777778,0.30303030303030304,0.5,607/,Zaragoza607/,Barcelona607/,SP1607/,0.08080808080808088,0.2570093457943925,0.2803738317757009,0.4626168224299065,Barcelona,Zaragoza,3,0,2,0
968,SP1,08/04/07,Espanol,Sociedad,1,0,0.5464480874316939,0.30303030303030304,0.23094688221709006,607/,Espanol607/,Sociedad607/,SP1607/,0.08042527267908706,0.5057712932581525,0.2804731717158846,0.21375553502596287,Espanol,Sociedad,3,0,0,1
969,SP1,08/04/07,La Coruna,Gimnastic,1,0,0.5882352941176471,0.2857142857142857,0.2,607/,La Coruna607/,Gimnastic607/,SP1607/,0.07394957983193273,0.5477308294209703,0.26604068857589985,0.1862284820031299,La Coruna,Gimnastic,3,0,0,0
970,SP1,08/04/07,Levante,Betis,1,1,0.4347826086956522,0.3225806451612903,0.3225806451612903,607/,Levante607/,Betis607/,SP1607/,0.07994389901823284,0.4025974025974026,0.2987012987012987,0.2987012987012987,Levante,Betis,1,1,0,0
971,SP1,08/04/07,Mallorca,Getafe,2,0,0.4347826086956522,0.3225806451612903,0.3225806451612903,607/,Mallorca607/,Getafe607/,SP1607/,0.07994389901823284,0.4025974025974026,0.2987012987012987,0.2987012987012987,Mallorca,Getafe,3,0,0,0
972,SP1,08/04/07,Real Madrid,Osasuna,2,0,0.6666666666666666,0.26666666666666666,0.14285714285714285,607/,Real Madrid607/,Osasuna607/,SP1607/,0.07619047619047614,0.6194690265486725,0.24778761061946902,0.13274336283185842,Real Madrid,Osasuna,3,0,2,0
973,SP1,08/04/07,Recreativo,Celta,4,2,0.48780487804878053,0.3076923076923077,0.2777777777777778,607/,Recreativo607/,Celta607/,SP1607/,0.07327496351886609,0.4545013110614742,0.28668544236185295,0.2588132465766728,Recreativo,Celta,3,0,0,0
974,SP1,08/04/07,Sevilla,Santander,0,0,0.6369426751592356,0.2777777777777778,0.16666666666666666,607/,Sevilla607/,Santander607/,SP1607/,0.08138711960368017,0.5890052356020942,0.2568717277486911,0.15412303664921465,Sevilla,Santander,1,1,0,2
975,SP1,08/04/07,Villarreal,Ath Madrid,0,1,0.4347826086956522,0.3225806451612903,0.3225806451612903,607/,Villarreal607/,Ath Madrid607/,SP1607/,0.07994389901823284,0.4025974025974026,0.2987012987012987,0.2987012987012987,Villarreal,Ath Madrid,0,3,0,0
976,SP1,14/04/07,Betis,Sociedad,0,1,0.5128205128205129,0.30303030303030304,0.2631578947368421,607/,Betis607/,Sociedad607/,SP1607/,0.07900871058765802,0.4752700397953383,0.2808413871517908,0.24388857305287093,Betis,Sociedad,0,3,0,0
977,SP1,14/04/07,Santander,Real Madrid,2,1,0.2631578947368421,0.30303030303030304,0.5128205128205129,607/,Santander607/,Real Madrid607/,SP1607/,0.07900871058765802,0.24388857305287093,0.2808413871517908,0.4752700397953383,Real Madrid,Santander,3,0,3,0
978,SP1,15/04/07,Ath Bilbao,Espanol,2,1,0.47619047619047616,0.3125,0.3125,607/,Ath Bilbao607/,Espanol607/,SP1607/,0.10119047619047628,0.4324324324324324,0.28378378378378377,0.28378378378378377,Ath Bilbao,Espanol,3,0,1,1
979,SP1,15/04/07,Ath Madrid,Levante,1,0,0.6369426751592356,0.2777777777777778,0.16666666666666666,607/,Ath Madrid607/,Levante607/,SP1607/,0.08138711960368017,0.5890052356020942,0.2568717277486911,0.15412303664921465,Ath Madrid,Levante,3,0,1,0
980,SP1,15/04/07,Barcelona,Mallorca,1,0,0.819672131147541,0.18181818181818182,0.07692307692307693,607/,Barcelona607/,Mallorca607/,SP1607/,0.07841338988879976,0.7600722865950887,0.1685978526629106,0.07132986074200064,Barcelona,Mallorca,3,0,0,1
981,SP1,15/04/07,Celta,La Coruna,1,0,0.46511627906976744,0.3125,0.29411764705882354,607/,Celta607/,La Coruna607/,SP1607/,0.07173392612859097,0.43398484244116475,0.29158356601515756,0.2744315915436777,Celta,La Coruna,3,0,0,1
982,SP1,15/04/07,Getafe,Villarreal,3,0,0.45454545454545453,0.3125,0.3076923076923077,607/,Getafe607/,Villarreal607/,SP1607/,0.0747377622377623,0.422936152907686,0.29076860512403413,0.28629524196827977,Getafe,Villarreal,3,0,0,0
983,SP1,15/04/07,Gimnastic,Zaragoza,1,0,0.2631578947368421,0.30303030303030304,0.5128205128205129,607/,Gimnastic607/,Zaragoza607/,SP1607/,0.07900871058765802,0.24388857305287093,0.2808413871517908,0.4752700397953383,Zaragoza,Gimnastic,3,0,1,0
984,SP1,15/04/07,Osasuna,Recreativo,1,1,0.4444444444444444,0.3125,0.3225806451612903,607/,Osasuna607/,Recreativo607/,SP1607/,0.07952508960573468,0.41170367296119526,0.28947914505084044,0.2988171819879643,Osasuna,Recreativo,1,1,0,1
985,SP1,15/04/07,Valencia,Sevilla,2,0,0.48780487804878053,0.3125,0.26666666666666666,607/,Valencia607/,Sevilla607/,SP1607/,0.06697154471544708,0.4571863987046386,0.2928850366701591,0.2499285646252024,Valencia,Sevilla,3,0,0,0
986,SP1,21/04/07,Real Madrid,Valencia,2,1,0.48780487804878053,0.3125,0.2777777777777778,607/,Real Madrid607/,Valencia607/,SP1607/,0.07808265582655816,0.45247446975648087,0.2898664571877455,0.2576590730557738,Real Madrid,Valencia,3,0,0,1
987,SP1,21/04/07,Sociedad,Ath Madrid,2,0,0.3484320557491289,0.3125,0.4166666666666667,607/,Sociedad607/,Ath Madrid607/,SP1607/,0.07759872241579568,0.3233411923206466,0.28999663186257996,0.3866621758167733,Ath Madrid,Sociedad,3,0,2,1
988,SP1,22/04/07,Espanol,Betis,2,2,0.4444444444444444,0.3225806451612903,0.3125,607/,Espanol607/,Betis607/,SP1607/,0.07952508960573468,0.41170367296119526,0.2988171819879643,0.28947914505084044,Espanol,Betis,1,1,0,0
989,SP1,22/04/07,La Coruna,Osasuna,1,0,0.5,0.3125,0.26666666666666666,607/,La Coruna607/,Osasuna607/,SP1607/,0.07916666666666661,0.46332046332046334,0.2895752895752896,0.2471042471042471,La Coruna,Osasuna,3,0,0,0
990,SP1,22/04/07,Levante,Getafe,1,1,0.46511627906976744,0.3225806451612903,0.2857142857142857,607/,Levante607/,Getafe607/,SP1607/,0.07341120994534345,0.4333067092651757,0.30051916932907347,0.2661741214057508,Levante,Getafe,1,1,0,1
991,SP1,22/04/07,Mallorca,Gimnastic,1,0,0.5714285714285714,0.29411764705882354,0.21052631578947367,607/,Mallorca607/,Gimnastic607/,SP1607/,0.07607253427686866,0.5310316481709823,0.2733251130291821,0.19564323879983558,Mallorca,Gimnastic,3,0,0,1
992,SP1,22/04/07,Recreativo,Santander,4,2,0.4444444444444444,0.3125,0.3225806451612903,607/,Recreativo607/,Santander607/,SP1607/,0.07952508960573468,0.41170367296119526,0.28947914505084044,0.2988171819879643,Recreativo,Santander,3,0,0,1
993,SP1,22/04/07,Sevilla,Ath Bilbao,4,1,0.6535947712418301,0.2777777777777778,0.15384615384615385,607/,Sevilla607/,Ath Bilbao607/,SP1607/,0.08521870286576183,0.602270094973361,0.2559647903636785,0.14176511466296038,Sevilla,Ath Bilbao,3,0,0,2
994,SP1,22/04/07,Villarreal,Barcelona,2,0,0.23094688221709006,0.29411764705882354,0.5464480874316939,607/,Villarreal607/,Barcelona607/,SP1607/,0.07151261670760745,0.21553351646638655,0.27448827244101587,0.5099782110925977,Barcelona,Villarreal,3,0,1,0
995,SP1,22/04/07,Zaragoza,Celta,2,0,0.5714285714285714,0.30303030303030304,0.2,607/,Zaragoza607/,Celta607/,SP1607/,0.07445887445887434,0.5318291700241741,0.28203062046736505,0.18614020950846094,Zaragoza,Celta,3,0,0,1
996,SP1,28/04/07,Ath Madrid,Betis,0,0,0.5813953488372093,0.29411764705882354,0.2,607/,Ath Madrid607/,Betis607/,SP1607/,0.07551299589603278,0.5405749173238362,0.2734673111167642,0.18595777155939966,Ath Madrid,Betis,1,1,0,0
997,SP1,28/04/07,Valencia,Recreativo,2,0,0.6535947712418301,0.2631578947368421,0.16666666666666666,607/,Valencia607/,Recreativo607/,SP1607/,0.08341933264533896,0.6032703603746626,0.24289569772979833,0.15383394189553895,Valencia,Recreativo,3,0,0,1
998,SP1,29/04/07,Ath Bilbao,Real Madrid,1,4,0.25,0.2857142857142857,0.5464480874316939,607/,Ath Bilbao607/,Real Madrid607/,SP1607/,0.08216237314597974,0.23101893597835887,0.26402164111812443,0.5049594229035166,Real Madrid,Ath Bilbao,0,3,1,0
999,SP1,29/04/07,Barcelona,Levante,1,0,0.8620689655172414,0.15384615384615385,0.06666666666666667,607/,Barcelona607/,Levante607/,SP1607/,0.08258178603006194,0.7963083959490362,0.14211042143090494,0.0615811826200588,Barcelona,Levante,3,0,0,0
1000,SP1,29/04/07,Celta,Mallorca,0,3,0.5128205128205129,0.3076923076923077,0.2631578947368421,607/,Celta607/,Mallorca607/,SP1607/,0.08367071524966274,0.47322540473225405,0.2839352428393524,0.2428393524283935,Celta,Mallorca,0,3,0,1
1001,SP1,29/04/07,Getafe,Sociedad,1,0,0.5,0.30303030303030304,0.2777777777777778,607/,Getafe607/,Sociedad607/,SP1607/,0.08080808080808088,0.4626168224299065,0.2803738317757009,0.2570093457943925,Getafe,Sociedad,3,0,0,2
1002,SP1,29/04/07,Gimnastic,Villarreal,0,3,0.35714285714285715,0.3225806451612903,0.4,607/,Gimnastic607/,Villarreal607/,SP1607/,0.0797235023041476,0.3307725138711054,0.29876227059325644,0.37046521553563805,Villarreal,Gimnastic,0,3,1,0
1003,SP1,29/04/07,Osasuna,Zaragoza,2,2,0.35714285714285715,0.3225806451612903,0.4,607/,Osasuna607/,Zaragoza607/,SP1607/,0.0797235023041476,0.3307725138711054,0.29876227059325644,0.37046521553563805,Zaragoza,Osasuna,1,1,1,0
1004,SP1,29/04/07,Santander,La Coruna,0,0,0.5128205128205129,0.3076923076923077,0.2631578947368421,607/,Santander607/,La Coruna607/,SP1607/,0.08367071524966274,0.47322540473225405,0.2839352428393524,0.2428393524283935,Santander,La Coruna,1,1,0,1
1005,SP1,29/04/07,Sevilla,Espanol,3,1,0.6944444444444444,0.25,0.13333333333333333,607/,Sevilla607/,Espanol607/,SP1607/,0.07777777777777772,0.6443298969072165,0.23195876288659795,0.12371134020618557,Sevilla,Espanol,3,0,1,0
1006,SP1,05/05/07,La Coruna,Valencia,1,2,0.3333333333333333,0.3225806451612903,0.42194092827004215,607/,La Coruna607/,Valencia607/,SP1607/,0.07785490676466589,0.3092562192195984,0.2992802121479985,0.391463568632403,Valencia,La Coruna,0,3,1,0
1007,SP1,05/05/07,Sociedad,Barcelona,0,2,0.16666666666666666,0.2631578947368421,0.6535947712418301,607/,Sociedad607/,Barcelona607/,SP1607/,0.08341933264533896,0.15383394189553895,0.24289569772979833,0.6032703603746626,Barcelona,Sociedad,0,3,1,0
1008,SP1,06/05/07,Betis,Getafe,0,2,0.5,0.3225806451612903,0.25,607/,Betis607/,Getafe607/,SP1607/,0.07258064516129026,0.4661654135338346,0.3007518796992481,0.2330827067669173,Betis,Getafe,0,3,0,1
1009,SP1,06/05/07,Espanol,Ath Madrid,2,1,0.37037037037037035,0.3225806451612903,0.3846153846153846,607/,Espanol607/,Ath Madrid607/,SP1607/,0.0775664001470453,0.3437100213219616,0.29936034115138593,0.3569296375266524,Ath Madrid,Espanol,3,0,0,0
1010,SP1,06/05/07,Levante,Gimnastic,2,0,0.5813953488372093,0.29411764705882354,0.2,607/,Levante607/,Gimnastic607/,SP1607/,0.07551299589603278,0.5405749173238362,0.2734673111167642,0.18595777155939966,Levante,Gimnastic,3,0,0,0
1011,SP1,06/05/07,Mallorca,Osasuna,3,1,0.5,0.30303030303030304,0.2777777777777778,607/,Mallorca607/,Osasuna607/,SP1607/,0.08080808080808088,0.4626168224299065,0.2803738317757009,0.2570093457943925,Mallorca,Osasuna,3,0,2,0
1012,SP1,06/05/07,Real Madrid,Sevilla,3,2,0.5,0.30303030303030304,0.2777777777777778,607/,Real Madrid607/,Sevilla607/,SP1607/,0.08080808080808088,0.4626168224299065,0.2803738317757009,0.2570093457943925,Real Madrid,Sevilla,3,0,2,2
1013,SP1,06/05/07,Recreativo,Ath Bilbao,0,0,0.48780487804878053,0.3076923076923077,0.2857142857142857,607/,Recreativo607/,Ath Bilbao607/,SP1607/,0.081211471455374,0.451165096678235,0.2845810609816559,0.264253842340109,Recreativo,Ath Bilbao,1,1,0,0
1014,SP1,06/05/07,Villarreal,Celta,1,0,0.47619047619047616,0.3076923076923077,0.29411764705882354,607/,Villarreal607/,Celta607/,SP1607/,0.07800043094160736,0.44173495902458526,0.28542874275434743,0.27283629822106736,Villarreal,Celta,3,0,2,0
1015,SP1,06/05/07,Zaragoza,Santander,0,0,0.5813953488372093,0.29411764705882354,0.2,607/,Zaragoza607/,Santander607/,SP1607/,0.07551299589603278,0.5405749173238362,0.2734673111167642,0.18595777155939966,Zaragoza,Santander,1,1,0,0
1016,SP1,12/05/07,Real Madrid,Espanol,4,3,0.8,0.2,0.07692307692307693,607/,Real Madrid607/,Espanol607/,SP1607/,0.07692307692307687,0.7428571428571429,0.18571428571428572,0.07142857142857144,Real Madrid,Espanol,3,0,3,1
1017,SP1,12/05/07,Sevilla,Recreativo,2,1,0.6369426751592356,0.2777777777777778,0.16666666666666666,607/,Sevilla607/,Recreativo607/,SP1607/,0.08138711960368017,0.5890052356020942,0.2568717277486911,0.15412303664921465,Sevilla,Recreativo,3,0,0,0
1018,SP1,13/05/07,Ath Bilbao,La Coruna,1,1,0.5263157894736842,0.3076923076923077,0.25,607/,Ath Bilbao607/,La Coruna607/,SP1607/,0.084008097165992,0.4855275443510737,0.2838468720821662,0.23062558356676002,Ath Bilbao,La Coruna,1,1,0,0
1019,SP1,13/05/07,Barcelona,Betis,1,1,0.8333333333333334,0.17391304347826086,0.06666666666666667,607/,Barcelona607/,Betis607/,SP1607/,0.07391304347826089,0.7759784075573549,0.16194331983805668,0.06207827260458839,Barcelona,Betis,1,1,2,0
1020,SP1,13/05/07,Celta,Levante,1,2,0.5263157894736842,0.3076923076923077,0.25,607/,Celta607/,Levante607/,SP1607/,0.084008097165992,0.4855275443510737,0.2838468720821662,0.23062558356676002,Celta,Levante,0,3,0,1
1021,SP1,13/05/07,Getafe,Ath Madrid,1,4,0.4166666666666667,0.3125,0.3484320557491289,607/,Getafe607/,Ath Madrid607/,SP1607/,0.07759872241579568,0.3866621758167733,0.28999663186257996,0.3233411923206466,Getafe,Ath Madrid,0,3,2,0
1022,SP1,13/05/07,Gimnastic,Sociedad,1,3,0.3846153846153846,0.29411764705882354,0.4,607/,Gimnastic607/,Sociedad607/,SP1607/,0.07873303167420831,0.3565436241610737,0.27265100671140935,0.3708053691275167,Sociedad,Gimnastic,0,3,0,0
1023,SP1,13/05/07,Osasuna,Villarreal,1,4,0.4347826086956522,0.3076923076923077,0.3333333333333333,607/,Osasuna607/,Villarreal607/,SP1607/,0.0758082497212933,0.40414507772020725,0.2860103626943005,0.3098445595854922,Osasuna,Villarreal,0,3,0,3
1024,SP1,13/05/07,Santander,Mallorca,0,2,0.5128205128205129,0.30303030303030304,0.2631578947368421,607/,Santander607/,Mallorca607/,SP1607/,0.07900871058765802,0.4752700397953383,0.2808413871517908,0.24388857305287093,Santander,Mallorca,0,3,0,3
1025,SP1,13/05/07,Valencia,Zaragoza,2,0,0.5813953488372093,0.2857142857142857,0.21052631578947367,607/,Valencia607/,Zaragoza607/,SP1607/,0.0776359503409687,0.5395099789063768,0.26513061820541944,0.19535940288820378,Valencia,Zaragoza,3,0,2,0
1026,SP1,19/05/07,Betis,Gimnastic,1,1,0.6944444444444444,0.23809523809523808,0.14285714285714285,607/,Betis607/,Gimnastic607/,SP1607/,0.07539682539682535,0.6457564575645757,0.22140221402214022,0.13284132841328414,Betis,Gimnastic,1,1,0,0
1027,SP1,19/05/07,Mallorca,Valencia,0,1,0.2777777777777778,0.30303030303030304,0.5,607/,Mallorca607/,Valencia607/,SP1607/,0.08080808080808088,0.2570093457943925,0.2803738317757009,0.4626168224299065,Valencia,Mallorca,0,3,3,4
1028,SP1,19/05/07,Zaragoza,Ath Bilbao,4,3,0.5555555555555556,0.29411764705882354,0.23094688221709006,607/,Zaragoza607/,Ath Bilbao607/,SP1607/,0.08062008483146932,0.5141081156586115,0.2721748847604414,0.21371699958094703,Zaragoza,Ath Bilbao,3,0,0,0
1029,SP1,20/05/07,Ath Madrid,Barcelona,0,6,0.2777777777777778,0.30303030303030304,0.5,607/,Ath Madrid607/,Barcelona607/,SP1607/,0.08080808080808088,0.2570093457943925,0.2803738317757009,0.4626168224299065,Barcelona,Ath Madrid,0,3,0,1
1030,SP1,20/05/07,Espanol,Getafe,1,5,0.4444444444444444,0.3125,0.3225806451612903,607/,Espanol607/,Getafe607/,SP1607/,0.07952508960573468,0.41170367296119526,0.28947914505084044,0.2988171819879643,Espanol,Getafe,0,3,0,0
1031,SP1,20/05/07,La Coruna,Sevilla,1,2,0.2777777777777778,0.30303030303030304,0.5,607/,La Coruna607/,Sevilla607/,SP1607/,0.08080808080808088,0.2570093457943925,0.2803738317757009,0.4626168224299065,Sevilla,La Coruna,0,3,1,0
1032,SP1,20/05/07,Levante,Osasuna,1,4,0.4444444444444444,0.3225806451612903,0.3125,607/,Levante607/,Osasuna607/,SP1607/,0.07952508960573468,0.41170367296119526,0.2988171819879643,0.28947914505084044,Levante,Osasuna,0,3,2,0
1033,SP1,20/05/07,Recreativo,Real Madrid,2,3,0.2,0.2777777777777778,0.6024096385542169,607/,Recreativo607/,Real Madrid607/,SP1607/,0.08018741633199467,0.1851530549014748,0.25715702069649277,0.5576899244020325,Real Madrid,Recreativo,0,3,4,0
1034,SP1,20/05/07,Sociedad,Celta,3,1,0.5,0.30303030303030304,0.2777777777777778,607/,Sociedad607/,Celta607/,SP1607/,0.08080808080808088,0.4626168224299065,0.2803738317757009,0.2570093457943925,Sociedad,Celta,3,0,1,0
1035,SP1,20/05/07,Villarreal,Santander,2,1,0.6024096385542169,0.2777777777777778,0.2,607/,Villarreal607/,Santander607/,SP1607/,0.08018741633199467,0.5576899244020325,0.25715702069649277,0.1851530549014748,Villarreal,Santander,3,0,4,0
1036,SP1,26/05/07,Barcelona,Getafe,1,0,0.819672131147541,0.18181818181818182,0.07692307692307693,607/,Barcelona607/,Getafe607/,SP1607/,0.07841338988879976,0.7600722865950887,0.1685978526629106,0.07132986074200064,Barcelona,Getafe,3,0,1,1
1037,SP1,26/05/07,Real Madrid,La Coruna,3,1,0.819672131147541,0.18181818181818182,0.07692307692307693,607/,Real Madrid607/,La Coruna607/,SP1607/,0.07841338988879976,0.7600722865950887,0.1685978526629106,0.07132986074200064,Real Madrid,La Coruna,3,0,5,0
